4.0
932.0,432.0
932.0,10880.0
932.0,21424.0
932.0,31976.0
932.0,42520.0
932.0,53064.0
932.0,63624.0
932.0,74176.0
932.0,84720.0
932.0,95280.0
932.0,105824.0
932.0,116416.0
932.0,127016.0
932.0,137608.0
932.0,148200.0
932.0,158800.0
932.0,169384.0
932.0,179968.0
933.0,190576.0
932.0,201160.0
932.0,211752.0
932.0,222360.0
932.0,232944.0
932.0,243536.0
932.0,254128.0
932.0,264720.0
932.0,275312.0
932.0,285904.0
932.0,296496.0
932.0,307088.0
932.0,317688.0
932.0,328280.0
932.0,338872.0
932.0,349464.0
932.0,360056.0
932.0,370640.0
932.0,381232.0
932.0,391824.0
932.0,402416.0
932.0,413008.0
932.0,423600.0
932.0,434200.0
932.0,444784.0
932.0,455376.0
932.0,465976.0
932.0,476560.0
932.0,487152.0
932.0,497752.0
932.0,508344.0
932.0,518936.0
932.0,529544.0
932.0,540136.0
932.0,550728.0
932.0,561320.0
932.0,571912.0
932.0,582504.0
932.0,593096.0
932.0,603688.0
932.0,614280.0
932.0,624880.0
932.0,635472.0
932.0,646064.0
932.0,656664.0
932.0,667256.0
932.0,677848.0
932.0,688440.0
932.0,699032.0
932.0,709632.0
932.0,720224.0
932.0,730816.0
932.0,741416.0
932.0,752008.0
932.0,762600.0
932.0,773200.0
932.0,783784.0
932.0,794376.0
932.0,804984.0
932.0,815576.0
932.0,826168.0
932.0,836760.0
932.0,847352.0
932.0,857944.0
932.0,868536.0
932.0,879128.0
932.0,889720.0
932.0,900312.0
932.0,910904.0
932.0,921496.0
932.0,932104.0
932.0,942696.0
932.0,953288.0
932.0,963888.0
932.0,974480.0
932.0,985072.0
932.0,995672.0
932.0,1006264.0
932.0,1016912.0
932.0,1027544.0
932.0,1038176.0
932.0,1048816.0
932.0,1059448.0
932.0,1070088.0
932.0,1080720.0
932.0,1091352.0
932.0,1101992.0
932.0,1112632.0
932.0,1123264.0
932.0,1133904.0
932.0,1144536.0
932.0,1155192.0
932.0,1165824.0
932.0,1176456.0
932.0,1187096.0
932.0,1197728.0
932.0,1208376.0
932.0,1219008.0
932.0,1229640.0
932.0,1240280.0
932.0,1250912.0
932.0,1261544.0
932.0,1272184.0
932.0,1282816.0
932.0,1293464.0
932.0,1304096.0
932.0,1314728.0
932.0,1325368.0
932.0,1336000.0
932.0,1346648.0
932.0,1357280.0
932.0,1367912.0
932.0,1378552.0
932.0,1389184.0
932.0,1399824.0
