1708563768,198.0
1708563768,265.0
1708563768,280.0
1708563768,118.0
1708563768,568.0
1708563768,213.0
1708563769,92.0
1708563769,54.0
1708563769,199.0
1708563769,98.0
1708563769,118.0
1708563769,480.0
1708563769,179.0
1708563769,79.0
1708563769,49.0
1708563769,36.0
1708563769,32.0
1708563769,31.0
1708563769,30.0
1708563769,31.0
1708563769,32.0
1708563769,30.0
1708563769,31.0
1708563769,30.0
1708563769,31.0
1708563769,30.0
1708563770,35.0
1708563770,603.0
1708563770,503.0
1708563770,410.0
1708563770,178.0
1708563770,446.0
1708563770,596.0
1708563770,214.0
1708563770,90.0
1708563770,50.0
1708563770,274.0
1708563770,112.0
1708563770,543.0
1708563770,208.0
1708563770,89.0
1708563770,50.0
1708563770,36.0
1708563770,33.0
1708563770,31.0
1708563770,30.0
1708563771,30.0
1708563771,31.0
1708563771,31.0
1708563771,31.0
1708563771,30.0
1708563771,31.0
1708563771,31.0
1708563771,128.0
1708563771,62.0
1708563771,40.0
1708563771,34.0
1708563771,31.0
1708563771,31.0
1708563771,407.0
1708563771,166.0
1708563771,74.0
1708563771,45.0
1708563771,35.0
1708563771,33.0
1708563771,31.0
1708563772,31.0
1708563772,32.0
1708563772,31.0
1708563772,178.0
1708563772,106.0
1708563772,55.0
1708563772,37.0
1708563772,33.0
1708563772,32.0
1708563772,31.0
1708563772,32.0
1708563772,31.0
1708563772,30.0
1708563772,33.0
1708563772,31.0
1708563772,31.0
1708563772,30.0
1708563772,30.0
1708563772,31.0
1708563772,35.0
1708563773,37.0
1708563773,37.0
1708563773,46.0
1708563773,39.0
1708563773,38.0
1708563773,36.0
1708563773,36.0
1708563773,36.0
1708563773,36.0
1708563773,34.0
1708563773,35.0
1708563773,36.0
1708563773,36.0
1708563773,39.0
1708563773,44.0
1708563773,42.0
1708563773,39.0
1708563773,44.0
1708563773,46.0
1708563773,50.0
1708563774,44.0
1708563774,47.0
1708563774,42.0
1708563774,43.0
1708563774,41.0
1708563774,46.0
1708563774,42.0
1708563774,38.0
1708563774,39.0
1708563774,38.0
1708563774,43.0
1708563774,40.0
1708563774,41.0
1708563774,41.0
1708563774,40.0
1708563774,38.0
1708563774,39.0
1708563774,40.0
1708563774,37.0
1708563775,35.0
1708563775,33.0
1708563775,37.0
1708563775,38.0
1708563775,38.0
1708563775,39.0
1708563775,34.0
1708563775,34.0
1708563775,37.0
1708563775,34.0
1708563775,35.0
1708563775,35.0
1708563775,33.0
1708563775,33.0
1708563775,33.0
1708563775,31.0
1708563775,32.0
1708563775,35.0
1708563775,34.0
1708563775,36.0
1708563776,37.0
1708563776,35.0
1708563776,35.0
1708563776,35.0
1708563776,33.0
1708563776,38.0
1708563776,37.0
1708563776,36.0
1708563776,34.0
1708563776,37.0
1708563776,34.0
1708563776,35.0
1708563776,39.0
1708563776,38.0
1708563776,33.0
1708563776,35.0
1708563776,33.0
1708563776,33.0
1708563776,42.0
1708563776,39.0
1708563777,35.0
1708563777,35.0
1708563777,37.0
1708563777,35.0
1708563777,35.0
1708563777,33.0
1708563777,35.0
